Momentum Rank,ID Rank,Stock,Live Price,Momentum 12-2,Positive Days %,Negative Days %,ID,Portfolio Signal,Sell Reason,Exit Safety,Data Safety,Weight %
167,,CANFINHOME,778.25,0.09399419190953062,0.5522388059701493,0.44776119402985076,-0.10447761194029853,WAIT,,,,0.0
168,,YESBANK,23.059999465942383,0.09305617885001749,0.49504950495049505,0.504950495049505,0.00990099009900991,WAIT,,,,0.0
169,,NATCOPHARM,812.5,0.09163461332976608,0.5172413793103449,0.4827586206896552,-0.03448275862068967,WAIT,,,,0.0
170,,TATACOMM,1774.0999755859375,0.08960988824185812,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
171,,ZFCVINDIA,2380.300048828125,0.08886299665062114,0.4433497536945813,0.5566502463054187,0.11330049261083741,WAIT,,,,0.0
172,,GRAVITA,1601.4000244140625,0.08613216172089899,0.4827586206896552,0.5172413793103449,0.03448275862068967,WAIT,,,,0.0
173,,BAJFINANCE,1029.199951171875,0.08395641940984189,0.5297029702970297,0.47029702970297027,-0.05940594059405946,WAIT,,,,0.0
174,,TVSMOTOR,4197.0,0.07815893426582932,0.5073891625615764,0.49261083743842365,-0.014778325123152747,WAIT,,,,0.0
175,,GLENMARK,2438.39990234375,0.07661834007267654,0.5346534653465347,0.46534653465346537,-0.06930693069306931,WAIT,,,,0.0
176,,APLAPOLLO,2215.5,0.07598601453632003,0.5369458128078818,0.4630541871921182,-0.07389162561576357,WAIT,,,,0.0
177,,ATGL,638.7999877929688,0.07551554500807,0.43349753694581283,0.5665024630541872,0.13300492610837433,WAIT,,,,0.0
178,,EXIDEIND,432.6499938964844,0.07497005006377622,0.43349753694581283,0.5665024630541872,0.13300492610837433,WAIT,,,,0.0
179,,CARTRADE,2958.0,0.07297484657848541,0.4482758620689655,0.5517241379310345,0.10344827586206895,WAIT,,,,0.0
180,,PGEL,532.4000244140625,0.0682832577967376,0.47783251231527096,0.5221674876847291,0.04433497536945813,WAIT,,,,0.0
181,,KPIL,1438.800048828125,0.0657586248858848,0.46766169154228854,0.5323383084577115,0.06467661691542292,WAIT,,,,0.0
182,,SAREGAMA,495.75,0.06360532435172139,0.45320197044334976,0.5467980295566502,0.09359605911330049,WAIT,,,,0.0
183,,JKTYRE,349.8500061035156,0.06335017492507622,0.49261083743842365,0.5073891625615764,0.014778325123152747,WAIT,,,,0.0
184,,KIMS,809.5,0.06157673666993291,0.4975124378109453,0.5024875621890548,0.004975124378109486,WAIT,,,,0.0
185,,UNITDSPR,1385.699951171875,0.05996653413170616,0.5369458128078818,0.4630541871921182,-0.07389162561576357,WAIT,,,,0.0
186,,MUTHOOTFIN,2823.39990234375,0.05796944370715584,0.5123152709359606,0.4876847290640394,-0.024630541871921208,WAIT,,,,0.0
187,,LT,3896.800048828125,0.056802356833385526,0.5123152709359606,0.4876847290640394,-0.024630541871921208,WAIT,,,,0.0
188,,PRESTIGE,1463.0,0.054488173185203825,0.5123152709359606,0.4876847290640394,-0.024630541871921208,WAIT,,,,0.0
189,,TECHM,1537.0,0.05174220955904785,0.5174129353233831,0.48258706467661694,-0.03482587064676612,WAIT,,,,0.0
190,,FIVESTAR,532.4000244140625,0.0494608544865236,0.43564356435643564,0.5643564356435643,0.12871287128712866,WAIT,,,,0.0
191,,RAINBOW,1442.0999755859375,0.04812740059020215,0.46798029556650245,0.5320197044334976,0.0640394088669951,WAIT,,,,0.0
192,,360ONE,1073.699951171875,0.04730535223341503,0.4827586206896552,0.5172413793103449,0.03448275862068967,WAIT,,,,0.0
193,,NTPC,326.1499938964844,0.04580862595687618,0.51010101010101,0.4898989898989899,-0.020202020202020166,WAIT,,,,0.0
194,,NIVABUPA,79.80999755859375,0.04430151174800834,0.465,0.535,0.07,WAIT,,,,0.0
195,,PIDILITIND,1591.4000244140625,0.04405741457276835,0.5223880597014925,0.47761194029850745,-0.04477611940298504,WAIT,,,,0.0
196,,ICICIBANK,1349.800048828125,0.04343174732713928,0.4876847290640394,0.5123152709359606,0.024630541871921208,WAIT,,,,0.0
197,,PFC,346.25,0.042713489578401376,0.4975369458128079,0.5024630541871922,0.004926108374384286,WAIT,,,,0.0
198,,JSWENERGY,519.75,0.041476997540635274,0.5024630541871922,0.4975369458128079,-0.004926108374384286,WAIT,,,,0.0
199,,HONAUT,35135.0,0.03947515094189269,0.417910447761194,0.582089552238806,0.16417910447761197,WAIT,,,,0.0
200,,ALKEM,5405.0,0.03352900364749578,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
201,,PETRONET,288.45001220703125,0.03105599316486307,0.5024875621890548,0.4975124378109453,-0.004975124378109486,WAIT,,,,0.0
202,,POWERGRID,267.29998779296875,0.030033910934267105,0.5320197044334976,0.46798029556650245,-0.0640394088669951,WAIT,,,,0.0
203,,MOTILALOFS,1004.0,0.02946652326027155,0.4482758620689655,0.5517241379310345,0.10344827586206895,WAIT,,,,0.0
