Momentum Rank,ID Rank,Stock,Live Price,Momentum 12-2,Positive Days %,Negative Days %,ID,Portfolio Signal,Sell Reason,Exit Safety,Data Safety,Weight %
77,,BAJAJ-AUTO,11281.0,0.2764077379262473,0.5247524752475248,0.4752475247524752,-0.04950495049504955,HOLD,,,,2.0
78,,STARHEALTH,558.1500244140625,0.27396357878619293,0.485,0.515,0.030000000000000027,ID FILTER,,,,0.0
79,,IFCI,73.94999694824219,0.2721336013310469,0.4626865671641791,0.5373134328358209,0.07462686567164178,ID FILTER,,,,0.0
80,,HINDALCO,977.0,0.2709962019459853,0.5792079207920792,0.4207920792079208,-0.1584158415841584,HOLD,,,,2.0
81,,UNIONBANK,180.1999969482422,0.26492725916133364,0.5472636815920398,0.4527363184079602,-0.09452736318407956,HOLD,,,,2.0
82,,CGCL,253.6999969482422,0.2635515447765262,0.48258706467661694,0.5174129353233831,0.03482587064676612,ID FILTER,,,,0.0
83,,VIJAYA,1513.5999755859375,0.2628796343619839,0.5,0.5,0.0,ID FILTER,,,,0.0
84,,ADANIPORTS,1788.0,0.26190482205389953,0.5,0.5,0.0,ID FILTER,,,,0.0
85,,MANAPPURAM,334.0,0.261583826980194,0.4975124378109453,0.5024875621890548,0.004975124378109486,ID FILTER,,,,0.0
86,,AARTIIND,489.25,0.25604625707091766,0.47029702970297027,0.5297029702970297,0.05940594059405946,ID FILTER,,,,0.0
87,,NEULANDLAB,21890.0,0.2527998514934664,0.45544554455445546,0.5445544554455446,0.08910891089108913,ID FILTER,,,,0.0
88,,WOCKPHARMA,2265.60009765625,0.25276064071326565,0.4306930693069307,0.5693069306930693,0.13861386138613857,ID FILTER,,,,0.0
89,,LTF,284.0,0.2517964571875848,0.48514851485148514,0.5148514851485149,0.02970297029702973,ID FILTER,,,,0.0
90,,OFSS,10770.0,0.24896680386889924,0.4900990099009901,0.5099009900990099,0.01980198019801982,ID FILTER,,,,0.0
91,,3MINDIA,33925.0,0.245301685569546,0.49246231155778897,0.507537688442211,0.015075376884422065,ID FILTER,,,,0.0
92,,NESTLEIND,1362.5999755859375,0.24266738461968518,0.5099009900990099,0.4900990099009901,-0.01980198019801982,BUY,,,,2.0
93,,KALYANKJIL,573.0,0.23997404480682483,0.4603960396039604,0.5396039603960396,0.07920792079207922,ID FILTER,,,,0.0
94,,HEGAM,244.35000610351562,0.23952697067516504,0.504950495049505,0.49504950495049505,-0.00990099009900991,ID FILTER,,,,0.0
95,,DIVISLAB,9619.5,0.23425315640262467,0.525,0.475,-0.050000000000000044,HOLD,,,,2.0
96,,BANKINDIA,137.94000244140625,0.2297830374104668,0.5594059405940595,0.4405940594059406,-0.11881188118811886,HOLD,,,,2.0
97,,ASTERDM,759.4000244140625,0.22806220828121426,0.5346534653465347,0.46534653465346537,-0.06930693069306931,HOLD,,,,2.0
98,,JINDALSAW,285.5,0.22215020528721485,0.47029702970297027,0.5297029702970297,0.05940594059405946,ID FILTER,,,,0.0
99,,BIOCON,382.1499938964844,0.21974597415002672,0.5422885572139303,0.4577114427860697,-0.08457711442786064,HOLD,,,,2.0
100,,FINCABLES,1460.9000244140625,0.21779950413505555,0.5,0.5,0.0,ID FILTER,,,,0.0
101,,LUPIN,2092.0,0.21603664252999977,0.5148514851485149,0.48514851485148514,-0.02970297029702973,WAIT,,,,0.0
102,,MARICO,819.0,0.21603190503433245,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
103,,SCI,274.3999938964844,0.21100779418493665,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
104,,FLUOROCHEM,4441.39990234375,0.20917390757319643,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
105,,POLYCAB,8408.5,0.20820313084685926,0.5297029702970297,0.47029702970297027,-0.05940594059405946,WAIT,,,,0.0
106,,GLAND,2917.199951171875,0.2063057613847583,0.46534653465346537,0.5346534653465347,0.06930693069306931,WAIT,,,,0.0
107,,SUNPHARMA,1852.199951171875,0.20365563628543715,0.5495049504950495,0.4504950495049505,-0.09900990099009904,WAIT,,,,0.0
108,,AEGISVOPAK,287.5,0.20356970613402425,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
109,,GMRAIRPORT,97.94999694824219,0.2019748591254431,0.5074626865671642,0.4925373134328358,-0.014925373134328401,WAIT,,,,0.0
110,,SBIN,983.0,0.19990175527307796,0.5522388059701493,0.44776119402985076,-0.10447761194029853,WAIT,,,,0.0
111,,ABDL,715.0499877929688,0.19592183069840252,0.4577114427860697,0.5422885572139303,0.08457711442786064,WAIT,,,,0.0
112,,GRAPHITE,820.7000122070312,0.1913387063355303,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
113,,TRITURBINE,554.2000122070312,0.1906428754477243,0.45544554455445546,0.5445544554455446,0.08910891089108913,WAIT,,,,0.0
114,,ZYDUSWELL,520.5999755859375,0.18974018297859763,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
115,,INDIANB,832.0,0.1843039123930832,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
116,,SAIL,185.0,0.1826105471402346,0.5198019801980198,0.4801980198019802,-0.03960396039603964,WAIT,,,,0.0
117,,SAMMAANCAP,140.61000061035156,0.17762623764425145,0.5,0.5,0.0,WAIT,,,,0.0
118,,MINDACORP,678.8499755859375,0.17752564538119353,0.4752475247524752,0.5247524752475248,0.04950495049504955,WAIT,,,,0.0
119,,ADANIENT,2916.5,0.17518750560521212,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
120,,IKS,1815.800048828125,0.17257462125100265,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
121,,KEI,4673.5,0.17216952376451,0.5148514851485149,0.48514851485148514,-0.02970297029702973,WAIT,,,,0.0
122,,ELGIEQUIP,603.0,0.1705197297621064,0.5198019801980198,0.4801980198019802,-0.03960396039603964,WAIT,,,,0.0
123,,SIEMENS,3877.0,0.16902698774588742,0.5544554455445545,0.44554455445544555,-0.10891089108910895,WAIT,,,,0.0
124,,PNBHOUSING,1094.9000244140625,0.16551917518306736,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
125,,ZENTEC,1682.4000244140625,0.1633887311900104,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
126,,HINDZINC,588.9500122070312,0.1605125527678566,0.4975124378109453,0.5024875621890548,0.004975124378109486,WAIT,,,,0.0
127,,TORNTPOWER,1254.5999755859375,0.1590104337257161,0.5346534653465347,0.46534653465346537,-0.06930693069306931,WAIT,,,,0.0
128,,APOLLOHOSP,8889.0,0.15650455062333712,0.49504950495049505,0.504950495049505,0.00990099009900991,WAIT,,,,0.0
129,,IDFCFIRSTB,83.80000305175781,0.1552982120505959,0.54,0.46,-0.08000000000000002,WAIT,,,,0.0
130,,NETWEB,4545.0,0.1501314658325399,0.49504950495049505,0.504950495049505,0.00990099009900991,WAIT,,,,0.0
131,,ENGINERSIN,315.6499938964844,0.14669593058063612,0.5024875621890548,0.4975124378109453,-0.004975124378109486,WAIT,,,,0.0
132,,CGPOWER,886.0,0.14558711472892494,0.4603960396039604,0.5396039603960396,0.07920792079207922,WAIT,,,,0.0
133,,PTCIL,21810.0,0.14503422446080338,0.49504950495049505,0.504950495049505,0.00990099009900991,WAIT,,,,0.0
134,,OBEROIRLTY,1858.5,0.14385079959619795,0.5124378109452736,0.48756218905472637,-0.02487562189054726,WAIT,,,,0.0
135,,NH,1861.4000244140625,0.14266883861295154,0.4603960396039604,0.5396039603960396,0.07920792079207922,WAIT,,,,0.0
136,,TVSMOTOR,4157.2998046875,0.1394576651148609,0.5198019801980198,0.4801980198019802,-0.03960396039603964,WAIT,,,,0.0
137,,COALINDIA,426.1000061035156,0.13320637048386108,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
138,,EXIDEIND,423.6499938964844,0.13219613178010525,0.44554455445544555,0.5544554455445545,0.10891089108910895,WAIT,,,,0.0
139,,CAPLIPOINT,2835.10009765625,0.13206953352408224,0.4801980198019802,0.5198019801980198,0.03960396039603964,WAIT,,,,0.0
